web-scraper-order,web-scraper-start-url,title,body
1650413961-1266,https://www.inshorts.com/en/read,Leonardo said 'Go ahead': Amy on joke about his girlfriends at Oscars,"Comedian Amy Schumer has revealed actor Leonardo DiCaprio's reaction to her joke that she cracked while hosting the Oscars 2022. Amy had joked, ""Leonardo's done so much to fight climate change and leave behind a cleaner, greener planet...for his girlfriends...Because he's older and they're younger."" Talking about Leonardo's reaction, Amy said, ""He said, 'Go ahead.' They didn't care."""
1650413961-1314,https://www.inshorts.com/en/read,"Hardik shares pics with MS Dhoni ahead of their IPL 2022 clash, calls him 'My main man'","Gujarat Titans (GT) captain Hardik Pandya took to Instagram to share pictures of himself with former CSK captain MS Dhoni. The duo met each other ahead of their IPL 2022 clash, which will take place tonight. ""My main man,"" Hardik captioned the post. GT are currently on the top of the points table, while CSK are ninth."
1650413961-1127,https://www.inshorts.com/en/read,"Manish Malhotra shares pic of Alia in her mehendi outfit that took 3,000 hours to make","Fashion designer Manish Malhotra shared a picture of Alia Bhatt wearing her mehendi outfit that took 3,000 hours to make. ""Alia...chose to personalise [the] ensemble with...sustainable approach...where approximately 180 textile patches come together to mark her momentous occasion,"" he wrote. ""The custom touches reminisce about her journey and depict symbolic elements of her memories,"" he added."
1650413961-801,https://www.inshorts.com/en/read,UP govt allows maximum 1 month casual leave for employees infected with COVID-19,"The Uttar Pradesh government has issued orders allowing its employees to go on a special causal leave, if infected with COVID-19. As per the order, employees infected with COVID-19 can be given the special leave for a maximum period of one month. The order mentions that this leave can be incurred by infected employees at any time."
1650413961-1215,https://www.inshorts.com/en/read,Was a strong performance: Williamson on SRH's win against PBKS,"After SRH's seven-wicket win against PBKS in IPL 2022, SRH skipper Kane Williamson praised his team for putting ""strong performance"" at DY Patil Stadium. ""So far, we've managed to put out some strong performances...we'll continue to try...improve and put out better ones,"" he stated. This is fourth consecutive win for SRH, which have taken them to fourth spot in standings."
1650413961-948,https://www.inshorts.com/en/read,"Johnny, Amber engaged in 'mutual abuse': Former marriage counsellor","In the defamation case filed by Johnny Depp against ex-wife Amber Heard, their former marriage counsellor has stated that they engaged in ""mutual abuse"". She added they were both domestically abused during childhood. ""If Depp was [leaving] to de-escalate the fight, she'd hit him to keep him there...she'd rather be in a fight than have him leave,"" their counsellor said."
1650413961-912,https://www.inshorts.com/en/read,Rajasthan Royals defeat Kolkata Knight Riders in 427-run thriller,"Rajasthan Royals (RR) defeated Kolkata Knight Riders (KKR) by seven runs in their IPL 2022 match on Monday to jump to the second position on the points table. RR put up a total of 217/5 with Jos Buttler scoring 103(61). KKR were bowled out for 210 in 19.4 overs. RR's Yuzvendra Chahal recorded figures of 4-0-40-5, including a hat-trick."
1650413961-1113,https://www.inshorts.com/en/read,50 Russian artists' paintings stuck in S Korea due to sanctions,"Paintings by around 50 Russian artists which were loaned to Sejong Museum of Art in South Korea's Seoul are stuck there due to sanctions imposed by multiple countries amid Russia-Ukraine conflict, organisers said on Monday. The situation has been caused as all flights to Moscow have been shut due to sanctions, AFP reported. The paintings were loaned for an exhibition."
1650413961-534,https://www.inshorts.com/en/read,"Intense solar storm hits Earth, causes radio blackout in parts of Asia & Australia","An intense solar storm hit the Earth over the past weekend and caused radio blackouts in parts of Asia and Australia, US Space Weather Prediction Center said. As per the agency, the solar flare peaked late on Sunday (April 17) at 3.34 GMT (9.04 IST) and lasted around 34 minutes. It was followed by a massive Coronal Mass Ejection (CME)."
1650413961-1017,https://www.inshorts.com/en/read,They once had to eat samosas for breakfast: Rai on issues faced by India Women in 2017 WC,"Talking about issues faced by India Women during 2017 World Cup, Vinod Rai revealed ahead of India's semi-final match against Australia, the players couldn't get the food they were supposed to. ""They had to eat samosas for breakfast that morning!"" Rai added that Harmanpreet Kaur, who scored 171* in that match, told him that she was cramping during her knock."
1650413961-665,https://www.inshorts.com/en/read,"World's tallest woman now holds 3 more Guinness records, pics surface","Guinness World Records has announced that Rumeysa Gelgi, considered the world's tallest woman, now holds three more world records. Gelgi, who's 7 feet and 0.7 inches tall, now holds the record for the longest finger (female). Additionally, she holds the record for 'largest hands on a living person (female)'. Gelgi also has the longest back (female), measuring 59.9 cm."
1650413961-614,https://www.inshorts.com/en/read,Gambhir said 'Look at your initials': Suryakumar Yadav on how he got nickname 'SKY',"Talking about how he got nickname 'SKY', batter Suryakumar Yadav revealed that when he was with KKR in 2014, Gautam Gambhir started calling him 'SKY' but he didn't pay attention. ""Gambhir said, 'I am calling you only. Check your initials.' Then I realised it's 'SKY',"" Suryakumar said. Suryakumar played for KKR from 2014 to 2017."
1650413961-674,https://www.inshorts.com/en/read,I work best under pressure but won't worry myself into mess: Arjun Bijlani,"Actor Arjun Bijlani said he works best under pressure, but won't have sleepless nights or fret and worry himself into a ""mess"" for it. ""I have never been someone to get bogged down by pressure and numbers,"" added Arjun. ""I have been in the industry [long] enough to not want to take up the same run-of-the-mill roles,"" stated Arjun."
1650413961-770,https://www.inshorts.com/en/read,3 RSS workers held for murder of PFI leader in Palakkad,"Kerala Police arrested three RSS workers for the murder of the Popular Front of India (PFI) leader, A Subair, which took place last week in Palakkad, on Tuesday. According to ADGP Vijay Sakhare, the killing of Subair was an act of revenge for an RSS worker's murder in November last year. The accused are identified as Ramesh, Arumughan and Saravanan."
1650413961-537,https://www.inshorts.com/en/read,I found it cute: Srinidhi on Shehnaaz giving away spoiler of KGF 2,"'K.G.F: Chapter 2' actress Srinidhi Shetty, on being asked about Shehnaaz Gill giving away a major spoiler on Twitter, said she ""really really found it quite cute"". Srinidhi added she initially didn't believe Shehnaaz spoiled it and thought it was a fan page. Shehnaaz praised Srinidhi's performance, writing, ""You deserve the compliments since you took a bullet for Rocky bhai."""
1650413961-720,https://www.inshorts.com/en/read,1 kg of hand-rolled Japanese tea leaves sells for nearly ₹12 lakh,"One kilogram of new hand-rolled Japanese green tea leaves was sold for a record 1.96 million yen (nearly ₹12 lakh) at an auction in Japan on Monday. The hand-finished Samidori leaves are from Japan's Shizuoka prefecture, which is famous for quality green tea. Before this, the record for most expensive tea sold in Japan reportedly stood at 1.08 million yen."
1650413961-847,https://www.inshorts.com/en/read,"MP man thrashes elder brother to death after being denied ₹100, arrested","Police have arrested a 48-year-old man for allegedly thrashing his elder brother to death after being denied ₹100 by him in Madhya Pradesh's Shahdol district, police said on Monday. The incident took place on Sunday evening. Reports said that the accused slammed his brother on the ground several times, which eventually led to his death."
1650413961-1231,https://www.inshorts.com/en/read,"Delhi records over 500 new COVID-19 cases, positivity rate at 4.21%","Delhi on Sunday reported 517 fresh COVID-19 cases in the last 24 hours, as compared to 461 cases recorded in the national capital on Saturday. The city also saw 261 COVID-19 recoveries and zero related deaths in the last 24 hours. The city's positivity rate on Sunday was at 4.21% as compared to 5.33% on Saturday."
